Ag_ppm,Al_per,As_ppm,Ba_ppm,Be_ppm,Bi_ppm,Ca_per,Cd_ppm,Ce_ppm,Co_ppm,Cr_ppm,Cs_ppm,Cu_ppm,Fe_per,Ga_ppm,Ge_ppm,Hf_ppm,K_per,La_ppm,Mg_per,Mn_ppm,Mo_ppm,Na_per,Nb_ppm,Ni_ppm,P_ppm,Pb_ppm,Rb_ppm,Re_ppm,S_per,Sb_ppm,Sc_ppm,Se_ppm,Sn_ppm,Sr_ppm,Ta_ppm,Te_ppm,Th_ppm,Ti_per,Tl_ppm,U_ppm,V_ppm,W_ppm,Y_ppm,Zn_ppm,Zr_ppm,target_Au,is_synthetic,Au_ppm,East,North,Level
15.752373323429588,0.5013870662379705,1.6841991343584932,43.12428926349318,0.4183571126461775,0.007576564926479905,0.03058189107782006,0.012295676171375513,2.175484028998774,1.0318037505699307,23.679420080345675,1.1823269355614978,7.824985604676689,0.6814789745459915,1.0087520424648548,0.025,0.05285916075008563,0.07915453228233107,1.1554217509220914,0.07882059171665141,255.65908143268143,0.1805822267477897,0.02,0.06319077929874525,1.9020314766209563,54.41481357553773,6.460765542497037,4.522998154957794,0.001,0.005,23.239547132657066,0.7384291727583834,0.5,0.20116001708255735,10.149228209519379,0.025,0.025,0.09978186208669876,0.010581838836482442,0.07175011326619792,0.05285916075008563,6.532517734231409,0.06319077929874525,1.030533504495388,6.23065241168428,1.2743355429696928,1,1,0.0,,,
0.7572319812229,1.5180637159662094,3.0660753336005024,95.74291166884858,0.3342126298426532,0.043499610119279324,0.09714213708124651,0.05,1.550979702907352,1.235451454332355,20.43011251423578,3.3686374763021307,2.555539270378916,1.1180080306559097,2.5308771353331867,0.028507814819638475,0.1690697866476502,0.5893723260099071,0.7951967898423113,0.11424014089903915,238.04995534437444,0.28283379647793233,0.031411872685614094,0.29467592593507896,1.8082389485064154,66.73579636645655,1.6158991981720712,48.3162500185672,0.001,0.005,38.703463844751184,0.7395698586423097,0.5,0.19375979339462018,17.73131645400443,0.025,0.025,0.31136684816452537,0.027140597867408835,0.5204063749196962,0.10128935399318165,10.933029037480434,0.2863171443764749,0.9319084236976223,4.928565979753363,4.268388520238152,1,1,0.0,,,
13.892246105258314,4.353624144719866,20.58442971278646,95.41476170433725,0.40326880050934866,17.728714811476433,2.032425573447533,0.09604270375439725,15.96525936846126,1.6851782924339807,19.18274991190586,7.103467808609108,37.987946731138436,6.0911303102196905,14.962347583031017,0.06877014066222088,0.8574082881597578,0.9505418423405672,8.577672355360582,0.1828390698257273,449.91095343314544,3.9892654563862857,0.1545654229577872,3.6576933743326245,1.247016725539994,469.72424291419617,327.38135783243877,81.14699111101432,0.001,0.1507133234687063,10.766810496521607,8.40645853687387,0.638678286073079,4.146118113156271,59.82620499071652,0.25173104011931446,28.530765552024558,2.5372144878016383,0.22888745670885854,0.7489421476016034,0.8408696250436356,81.82488176056799,4.791416223957463,9.185708957228767,60.230200890459436,23.858832905920888,1,1,0.0,,,
8.422783329799818,0.9034797783723283,578.1409509117753,43.84545544231625,0.2454702633201401,0.25190242468682156,0.14399600340284938,0.2354313637888805,1.1075985849404308,1.454706491547018,26.158598778381645,1.2784119836279675,21.800632852685858,1.7209384619885757,1.7089627962915845,0.04681721513189038,0.05,0.22929370720328188,0.6450277395937201,0.24303744988130185,259.1606389609333,4.217117907253074,0.025958729692192418,0.1,1.278503488991324,24.198011700422587,25.880831111275118,14.050653670862676,0.001,0.11923330928116523,26.314558572460818,0.2097804322531433,0.7810886928099239,0.2805696962040024,12.052396386030386,0.025,0.1878781617855512,0.07,0.0025,0.18079027594597014,0.18731386392071397,5.813794227472871,0.0795721401117016,2.2089889162087677,37.76832165568386,0.5228929478740519,1,1,0.0,,,
0.888939538368779,3.6583459006424555,122.2821841213985,244.6032235730598,0.43323395719848806,0.05644188403495327,0.05674802368994997,0.07219815411706776,13.120691735039314,3.3322142687123617,9.326111273823482,3.9942783795328287,5.043760230849539,2.553834787850193,7.119001010438736,0.039375892117589864,1.4606855723292693,1.3960329483475158,6.461488517834781,0.2467496098838638,355.25622884514337,8.858570723988784,0.10964331925619877,3.247876235842796,1.1062547321517153,464.2722947655569,29.325482970490935,94.50827192079217,0.001,0.026440682694842375,4.396014230781396,5.870371811502916,0.5,0.7439743077276904,11.863543630210227,0.20348027526118048,0.04182994751750356,2.366541309044937,0.18346552142781916,0.9234824999263374,0.5858460936155352,50.96807867888911,1.9093146350190133,4.64321501677289,34.83607126743522,36.39966138679334,1,1,0.0,,,
3.1872438400294736,0.9345257703855973,5.4851542629656365,51.52314242139302,0.3301783819797237,0.024679320663999145,0.03441525302127066,0.2574906414329965,3.348503778759886,2.426528560755207,21.04342183202005,1.7335949344272947,6.969254540410622,0.8127583422192153,1.7099911470449674,0.03599364280749901,0.20251070131653376,0.30871319543338005,1.1132290292275064,0.08880908476212526,385.2721979813585,0.661614006444261,0.02,0.3528914863137894,1.887179191826004,63.95263542069478,17.906225003962962,16.915610745288653,0.001,0.007210524093746787,20.293308060818667,1.6174296794973584,0.5,0.21,8.613936544519554,0.025,0.0723185755226535,0.3229485227683999,0.03317429374128631,0.23054451056027694,0.1055616646056957,13.39184060919372,0.299666977475599,0.9121578452845294,26.709600576054275,3.445502052058295,1,1,0.0,,,
1.3321611688897916,1.4971885439244312,3.094600478897874,95.83562036682406,0.34887922590082643,0.04204108844519585,2.5485495488654415,0.05,5.274196931331474,2.239765145198862,25.419766077773318,1.0532583139911214,6.353299360200231,1.2034944598744772,2.3747732471977443,0.025,0.3919498356581264,0.3473032411715516,2.807104779165922,0.2953911601614423,631.5343307895024,0.7793575021865335,0.07603113810190876,0.8492513925833624,2.3422142706381517,153.65267094769072,6.350602802627461,20.853992786573624,0.001,0.007225889565425495,30.085385312279293,2.4010070151836986,0.5,0.3136441977696454,32.350985868595764,0.0448219425794123,0.025,0.51230479662965,0.08064798846377548,0.26204556440022636,0.14350609104102022,21.093576243637283,0.5380468949199602,2.6928892387378895,17.961645182426587,10.673349883558721,1,1,0.0,,,
2.0750633030327346,9.941031209029688,292.3503626149762,572.0715785385207,1.387719256142484,0.06883518053525296,0.08431205453159733,0.2182996823553892,34.015507044945075,8.972751474371734,24.40165576115767,15.45533393658668,40.101409072191174,5.348231527590209,19.022277510995046,0.13355694660088452,1.4934236374178758,3.5621396032499564,19.69230459028425,0.2674478037244167,645.518202570117,6.224731162228878,0.12447019247891498,7.031750617909961,4.879490319230821,602.292045450854,19.565922702258842,183.2895808622936,0.0012753835094192493,0.030238214013468854,97.45800980771575,16.117541808630495,1.0,1.3237173354136935,26.42062316654433,0.4603764904426129,0.0588413059628229,4.994594759283714,0.4654825348884354,2.083659236210318,1.6961205491469724,173.11120682637787,1.8782737953012476,11.932454710355893,90.84715726623858,46.14537469174872,1,1,0.0,,,
2.0410807748801756,2.816451266569409,132.99199598272443,281.39790435955075,0.5007783580710514,0.05222058783192829,0.03015745987304774,0.12180500386930818,11.664559924488268,3.450124960506544,10.331245037940114,4.646002351105269,36.603969510257386,2.419771706086337,5.598764567071801,0.025,0.7510862373565045,1.2034636598983153,6.393447692702285,0.12122319512039352,378.42139798183376,57.749769806333866,0.030621051758746378,2.392209416678251,1.3505550882606934,419.50538362471224,69.2391553896854,80.79386899977537,0.001,0.022490644589717324,11.326924815778439,3.903590842120274,0.5068427270347894,1.6204719784636317,7.689598350779967,0.15885826236503373,0.06035289136263341,2.5039425203954386,0.11107447772280067,0.9050892508201183,0.615895599049748,48.087194150392676,1.6304590998633048,3.0099110069877706,34.57209757130878,28.505974227619905,1,1,0.0,,,
3.864739915352909,7.28476559194434,2373.99232590228,585.1262918791826,0.6674110590520881,3.175456458014961,0.04313493375255847,0.18583649620772255,26.316570116646588,1.3239080087769532,17.844588179774703,3.3176411460844646,12.823901628443966,2.044559309860937,18.24884076105164,0.025,0.6796817043449925,2.9477336696501495,12.83304742047389,0.4682543025508913,76.14651316393498,3.9344835984253175,0.113137664943728,4.929473562013866,2.105633839933109,103.07176463226934,48.171855201616815,125.15711036091913,0.001,0.15526194292673978,31.832863408419634,15.440504918689504,0.819038448146507,4.4194532638341935,19.0330037921614,0.33922966176143615,0.49359962888818926,3.9904639055997997,0.27499502608956017,1.0968359309931563,0.8034046763635775,90.46874463308686,3.96890075808663,4.471221335983363,19.70290961733143,24.076221778357016,1,1,0.0,,,
5.142451708931664,1.4766525808053332,5.731632938246353,78.49941601977191,0.29702255836416747,0.04169485796641141,0.10041750504202782,0.05,5.150867913202114,2.32581886257605,14.573265600767586,1.75521348418443,1.9731539475615942,1.2249884531629478,2.9518110534994753,0.025,0.49549510485178205,0.45360345249591383,2.2590398004046532,0.23590938068563636,282.2227937634861,1.4761002391337863,0.031805766412188075,0.8899504984667745,2.2095937321782735,175.02616398723237,7.777468210761661,31.76441274929416,0.001,0.00590462417076612,40.84197568383064,2.5196652233917685,0.5,0.3009647828853093,9.51708619862382,0.04542285356227309,0.025,0.5989417312900276,0.06818009522848302,0.363503721706372,0.1992787514832239,24.084004821380432,0.4615856894774671,2.437127083495205,10.987091442556318,11.043217173883036,1,1,0.0,,,
4.969616966610756,1.748509222311588,12.308857096345461,90.57501494597975,0.4835164173781366,0.05,0.05,0.06799534718320029,6.179326523200955,2.22974659436833,12.808588015539085,3.2138978554779536,3.759772670498382,1.2279120936893213,4.716525409999598,0.05191315582960875,0.5995674630167871,0.590341605298902,3.033238773520898,0.1486489729334127,233.3932947285681,1.0339460917568977,0.03,1.1633490656011545,1.880182603541464,165.97447725614234,12.469679129095107,39.22696909405954,0.001,0.005,32.321941171033934,2.761622225973893,0.5,0.3627058498445948,8.976803723982906,0.09168355750828545,0.025,1.2557944999489896,0.06395657257553268,0.4436126145072996,0.4040482843700022,22.628835750785434,0.5654203549065859,2.2770172704020806,18.198371975900457,23.963739283576885,1,1,0.0,,,
0.8902931171852724,2.3725472820673215,2.6527351136270534,149.36518300692205,0.48975079657104703,0.023220968366683494,0.9415908863147137,0.06332230267051675,9.654083944315083,4.2573818353639155,29.455280492809848,1.8647273095164936,6.010348547657269,1.4140040999519703,4.039671613940694,0.025,0.5853388342035628,0.5525560127808432,4.3607805106653315,0.3332941779742819,645.8606783596807,0.49059252660280367,0.19960815716458072,1.3799807464992107,4.784162051344753,279.68426126769583,4.40292568190536,39.61616720636351,0.001,0.005,33.918711364796366,4.159073997542181,0.5,0.43616910515512575,33.43455457635398,0.09670394460481671,0.025,0.7853616895370255,0.12988167022390934,0.47767692788320293,0.2264032483135497,37.78909028609122,0.8691222792382873,4.12006751486953,25.278912968034952,20.959790701546115,1,1,0.0,,,
0.7293336921921229,4.1598055819093585,94.3032021784232,272.39811813599897,0.4477950953795374,0.07294802041753731,0.059051188215101046,0.046154188843069544,14.45522432870112,2.6317661672833066,8.304809226402012,4.66550712765214,6.593422919493196,2.736823701239662,8.661180716770586,0.02916916185056398,1.8730116773752856,1.576842882002983,6.646927077027685,0.2617389940506327,245.98907985743813,6.305045361526659,0.14015858768662057,3.7799185348358897,0.8773181462715494,554.1238660139962,16.93106748124551,109.49970923086005,0.001,0.027302278307357764,3.3840929625752523,6.905802723403583,0.6040183365962479,0.6185145878419083,13.220970417675254,0.21822926212335217,0.13885879788715785,2.4167976180038755,0.21463763484278092,0.9774225346621664,0.6786672161604695,55.79583061239559,2.0413065632129923,5.18884001993476,34.54537440222166,42.820366161206735,1,1,0.0,,,
13.843497697583617,3.8847956872175597,175.4746765794948,410.62218516826283,0.9067926968926943,0.05,0.49142542247501564,0.8307232654363724,15.43834586119523,7.539756202301112,20.420458789782646,6.95124096780616,10.207551305120997,2.303324874814077,9.928016872616052,0.04426253548311217,1.106783987788579,1.8035262611216072,7.082904599287963,0.3329772733451509,482.53691907669594,10.000238989979097,0.0777180493023283,2.9105935496632123,4.158323528471664,437.3583447955835,31.06196246194839,116.4506028482781,0.001,0.27176766190915386,19.258183938774263,7.317869629425161,0.945329176714881,0.7491215533002381,41.730406175763726,0.1877188090284701,0.03241186365252313,2.6119905740684413,0.19542288335923869,0.9845299054894131,1.545769483838938,88.56871984685381,3.2954112356374843,7.934678071247297,70.82134067412129,38.94440613728274,1,1,0.0,,,
1.0803463653844594,1.3186894165883492,5.223369849324007,69.75914280753392,0.2656208594591266,0.05,0.06466529512201825,0.09197219554753867,2.969691371706498,1.5072471677007437,26.6085312917407,3.079518167474925,4.102142174659603,0.5293014786759904,2.430265608753832,0.025,0.0865279437735126,0.5746219693055993,1.1295109925391917,0.08377718765973043,120.20269059748549,1.4132549373414072,0.027341539382455905,0.17265761550248027,1.5546539728572428,52.920148917159814,7.526179648216648,38.72322054850912,0.001,0.017341445652380414,20.603233513362362,0.6209595992514652,0.5,0.19999999999999998,6.86986115194588,0.025,0.025,0.20252134084217116,0.015334803409271106,0.26552215071738267,0.0865279437735126,10.61621429210824,0.31651325195229163,0.593796043555386,18.525559943671716,3.182049576239712,1,1,0.0,,,
2.5870490451798682,4.9664989475339025,31.349146017368113,297.3919652704956,0.40753363757509997,0.6454595233736448,0.6591358617071253,0.05,16.853554089267824,22.660042600096716,20.770704103716806,8.620358292046964,158.5216474998015,9.689111626507554,10.839304865155107,0.15447379307164946,0.6964501020203087,2.2542811580419406,7.694731016654491,0.6809643301498298,485.16168896395806,7.000016688618392,0.39154905570737863,3.5012439367975685,5.39882883632443,601.3239490254384,6.758744003508928,128.6582027113177,0.0024170153506837488,0.8279354708045116,6.343539029231788,9.251460357547382,0.9338502113525734,1.2645835658901179,70.97598321716421,0.24750794589609426,3.6138304205833656,2.577492459426594,0.26705818436204326,1.2391715534878704,0.6074931812327308,84.67581411872004,2.04747324993961,7.686089822793138,30.626995821863314,25.126149031176034,1,1,0.0,,,
0.7313854477457423,2.1330946523703145,4.630203871817132,104.25368073391202,0.33541859450667355,0.05480575902987464,1.5166337233857297,0.05,6.869645227766239,2.656117348006894,31.4229333450976,0.9996033140910164,5.743130867281877,1.456091690925632,2.9000357925145663,0.025,0.47605386539311956,0.47000857485840475,3.0922614055984234,0.34299129359507285,452.87519759392467,0.5383867508217001,0.12117217605372647,1.1348456682822552,2.9583246034742094,201.471647770684,5.178049486159179,27.119063575264512,0.001,0.007975765175431592,25.70048773949699,3.3788325280176195,0.5,0.34542103479333597,22.30939908731031,0.06594619717311258,0.025,0.7340060754620528,0.10365466075509094,0.30602303269277686,0.20403250230078762,29.884907158606072,0.9047319990592033,3.297744568223481,23.77828716898486,13.896236462072125,1,1,0.0,,,
3.5384338436517235,4.981115720047057,7.571179219426354,334.1013953989224,0.6823858278196788,0.18556158923062818,0.2472443640672407,0.025861146262272452,14.129627503738329,1.4232361366391346,22.03393505243844,12.533316256486327,10.724268578555742,1.8683223471244457,12.801198007225576,0.03495739233288163,1.2400000000000002,2.2678574526673456,8.109639237666375,0.2959788429375469,110.57844594226079,29.48187554464348,0.11661610925618851,2.7395588771428536,1.9475508963155026,366.09285109035045,5.9393236652329,144.6548816030505,0.001,0.1361113736334757,21.170911358684005,9.111646707746711,0.5,0.9086481601209321,29.530932803129666,0.17588481460834282,0.23684944069189395,2.4148202147824844,0.20371442695148476,0.9077761463297473,0.6259297000520614,88.64186820190356,2.8573072826001367,4.998044264446915,7.191597134880768,39.579968854412925,1,1,0.0,,,
0.6777088150944361,0.7972411858520853,6.466117090824099,62.14834926754675,0.20574661597020155,0.02128453209839537,18.196103364159484,0.05,3.201309160153668,0.9987694940156986,6.837964906549295,1.5967226090737066,5.4516564883192755,0.4748027166169447,1.633880321475511,0.025,0.1351910953069457,0.2986772224467836,2.10220395892921,0.09271088332773186,885.5966356291849,0.1722344958282389,0.02,0.35685393093259365,0.8401164737775569,72.6470389129641,1.7255200429382334,19.662914060187973,0.001,0.005,10.864101776233245,1.254482401818228,0.5,0.2036599253213419,195.33646490758395,0.025,0.025,0.23018541488232092,0.024498109908921244,0.2227924577511023,0.09935048845335383,24.098153295409894,0.22043222720464153,1.8947898143950883,8.795263754981193,4.683286889173724,1,1,0.0,,,
3.2363443517804806,3.2229380010530035,64.81011146114996,70.7541915626959,0.28454902004970006,3.6978134098892745,0.8470976592243492,0.05,9.884919108103125,169.7531706741559,7.556859994749168,3.639985288792154,66.22193714152911,24.184506137858314,7.217331297724574,0.2530926755325204,0.553640008425355,1.1364553450956392,3.929884052346261,0.6079787566212624,264.0712628241653,3.78556357733864,0.48444076946298525,2.150363270930982,6.978838214241977,302.05338134490626,17.148646398713996,53.04821697543552,0.003029670251023264,7.997471129534463,2.229903837204729,5.681204637090627,4.878999705903727,1.2505179777677533,81.86696972985989,0.17257805899081724,6.362374121379535,1.623464889001197,0.17944011890812578,0.7654749801685388,0.40181777003488106,56.29090060051739,3.0443838301169643,5.362774586532051,14.693049027867856,17.34062153810372,1,1,0.0,,,
5.9338346919125,3.0902892787165417,541.2619022232382,246.65538451249392,0.5228180691497266,0.14019560998439937,0.04381714132384646,0.27003814659360914,12.683694042876528,7.932909573146113,16.41589162022057,5.285884331906941,38.8698149752347,8.936438373356332,7.43957283256563,0.07825842045207701,0.9398882073064059,1.2853175839416104,6.60904278208931,0.164712681786479,183.4980774375323,36.577157395289454,0.05450592815581625,1.5925456032741314,3.98224462294892,579.4610550280541,79.05060877868266,88.34992195121158,0.001,0.4119057800267134,49.76025273115611,6.082422071118639,1.3827842044890593,1.2458427406735773,9.11004653122888,0.11628566588940786,0.09925652634734307,1.5372971063583947,0.1566587081292391,2.6391739782615535,0.6583404326927105,54.39046389068226,1.0128863198981208,6.400663242020994,33.36476129766211,39.08755001756917,1,1,0.0,,,
4.1088732446116945,0.47373301001468626,652.5196529893644,18.278135637835497,0.19817981599035037,0.1520341676536322,0.04880122752985662,0.2834482618932876,1.2604541813644246,1.7084079784411557,33.38615784173867,0.9447978468035763,9.855023407110487,1.2236882983122812,1.2582513798493316,0.05531253945339238,0.07183387290173651,0.18589177438307147,0.683476285304242,0.03611802799694723,107.68314095919106,3.4417386585619756,0.02,0.19240353588001607,1.4991631375160313,21.431622588179813,19.353686660909702,11.195475611662577,0.001,0.11587721943468474,22.977289577653107,0.3844573374227136,0.7334092754567905,0.3129060951495015,9.865626496526493,0.025,0.10931801310329074,0.1502414902957016,0.0102048324254606,0.12391992223280374,0.10564640181230417,5.304026821551918,0.29268886424146784,0.6126311654768352,27.18117322814638,1.4704464075114827,1,1,0.0,,,
3.448490805168427,2.7548059167598042,16.0723981370772,9.041866417407013,0.40257025445463673,0.28641692962099824,3.473586300224868,0.5077994896615452,14.73805786663909,44.93036076852847,9.780097170803495,1.6832325467247577,179.62038084735877,10.228434011714016,8.678396628857701,0.1227725948119559,0.6309701817661697,0.033032066845901153,9.053958358673631,0.22404248694994838,719.6609986122556,4.371734567528246,0.039254635231239045,1.6216787058564832,5.594135581486418,422.86707527747143,6.6724435328999805,1.9467655108808288,0.001,0.5940472514924031,4.03832871389111,4.298739797642546,1.0694342470939282,2.18373652298303,87.01876568869976,0.12167515863931642,1.4473928810073613,1.479987772279515,0.11661201020726525,0.11143265967181423,1.8368461105693263,46.520133572590694,0.5052492053164184,14.259667358098858,61.29816091457105,16.594360846972688,1,1,0.0,,,
1.1927543897245254,6.0720830321071135,13.81835585170299,30.94651121579722,0.5805535617977383,0.49506500334817194,4.949084279099635,0.3272931937891747,16.779410923032877,12.153277237322133,10.624061289784736,2.9943430788604064,75.29933385726613,9.7289171193965,25.719339972028042,0.17982802500244843,1.3479282135550381,0.2776631878126601,8.805090685167855,0.5087591814600134,740.3853607807316,10.245852801615133,0.049791918112825066,3.189601983236686,3.1585814663259884,473.11031093422827,15.290461081460803,23.796078842811433,0.001,0.3483094120039458,12.195030322667371,9.0012422873058,0.6630826309039946,1.9210225315790403,69.45297155249399,0.243356336124875,0.9782477401524932,2.905357028599169,0.2733571805925708,0.22629643598936044,0.64,88.51788242182332,1.1098354595319004,8.820699917599786,63.560513148983134,49.39112757123927,1,1,0.0,,,
12.367981589829188,3.5429831807410155,147.985799917522,214.24551170115637,0.5645036362011138,0.05,0.09608710436843203,0.30771781817287125,13.886971399368207,5.343768765738037,27.60365154216262,7.221038144471498,14.653587335328572,1.571909039960517,7.691968951499443,0.059297597212463256,1.1464650294855274,1.5266914251448556,6.334576156601147,0.22476922452761458,207.75010020962594,1.9644588397559628,0.024085282617752862,1.9424862325607886,2.5987491764954456,286.053610089898,104.3391926290494,108.46656308129778,0.001,0.02853753005197926,18.99366607247954,5.067650678188734,0.5357135890735507,0.5174629045702591,9.636484910880531,0.13409569799067533,0.025,1.7967716268003295,0.1534277999862773,1.0450253039309025,0.7051334822741253,57.63686466750976,1.8217621736288945,5.145116896826909,104.70624514868516,47.327661735873704,1,1,0.0,,,
20.082059960912716,3.5293354628473717,194.71857041761967,192.0951652808062,0.7317632695558135,0.05,0.289495223355293,0.9427357501929217,15.303200325166804,5.4299437252329295,25.5407253987151,9.026401452023578,14.375770155861911,2.3466999683369254,9.220837174010086,0.058218345729038376,1.206719844015755,1.6334345216617792,8.270361120639015,0.2743643960918952,285.7988408860818,20.749470796845895,0.059106656283608304,2.6363029113825953,4.333685725939733,346.7380770134323,102.14694730561881,115.33843960338828,0.001,0.568391573622415,20.19474080796873,6.69210504211022,0.8992131906392222,0.7156522259468325,20.81983439764894,0.1784196608964663,0.033926486547474086,2.411157194922085,0.17850386230308665,0.918529322708686,0.8748893197910109,70.01065052470221,2.3726557985301384,6.903242800152197,75.11506027639552,38.32876674207694,1,1,0.0,,,
5.169792404986022,0.7204297711792218,124.67114809246392,57.3598120514731,0.2653918633190833,0.05,0.03727897136449847,0.06453970869047726,2.3867692837604566,1.1208440621320983,28.886926541233894,1.228094672788859,4.629183640147142,0.796653995659478,1.367898853033989,0.025,0.08621198106971563,0.30050027990942446,1.4404972871738455,0.0345386193795712,110.42640994348561,4.668086691956763,0.02,0.257795547700638,1.5997165331961531,48.0169931647926,8.359970860169678,18.08487228358164,0.001,0.01591080481291776,15.330774956311124,0.747665612341305,0.5,0.23545552047380008,7.821184310742703,0.025,0.025,0.24344082170262288,0.01727878295920046,0.13901380037058433,0.17913043659763264,10.978173098002296,0.3275943105566506,0.822247931716096,20.93017626943149,4.213356063485577,1,1,0.0,,,
0.976280807701918,6.199118643460819,233.559727768539,329.7187952115137,0.8552573011662432,0.29940730124319315,0.05406044328160827,0.03401415523005668,8.43968164178856,1.0264962386220298,22.738514796627314,8.613041989917194,45.558016249763476,6.083119072491335,15.86577369598403,0.07,1.6677517769771275,2.815917782644721,3.856829220911941,0.35941764540010407,116.94252345371709,11.126742015724467,0.05,4.244563196790092,1.8400502917529542,596.438744864332,6.202463222824512,194.98858146752002,0.001,0.06669428168635087,4.85367886027697,9.520683719975954,1.2845517561942223,1.3053997868506735,8.159350110498929,0.2876997637377351,0.7940002687554191,4.294264157997081,0.2640623414331483,1.1291973913020132,1.1193708265919668,94.60089152986475,3.8900617188704585,3.526573964952121,11.319014743771119,47.367732817279105,1,1,0.0,,,
0.86276027722999,1.9402509422234377,4.326043875748649,152.2740122751308,0.2801368948439789,0.053188375952324465,0.9222107284052847,0.06263241704063818,8.312974342669712,3.354445111316765,27.47092140857476,1.6252572728615424,6.479862562696073,1.731112825863407,4.104307452447993,0.025,0.40161964255968535,0.42427844999240005,3.797177025881567,0.36507561907999,427.88837213498914,0.6134875728088436,0.19109189420458508,1.165904613210911,3.4775788803928376,222.03605296215216,6.590571017361475,25.2421277158832,0.001,0.008397959684495302,17.162950230938133,3.059334460940361,0.5,0.3566399556825664,32.87416602621806,0.06883063368661486,0.025,0.6602037471297049,0.10102029760991568,0.2619665020073381,0.2180775718032295,33.36086633673563,0.733995357275733,3.0022061921786207,24.94142507748517,18.94063353491793,1,1,0.0,,,
37.875047924105935,2.5343847548008873,17.548011424079434,130.41119388321542,0.40066437739596567,0.05,0.23013701269541878,0.779078912054,6.870314567557668,1.5775695224037722,17.992103625441786,8.001572238892422,44.95732853995278,1.29770096420817,6.00074650183204,0.032975013608227605,0.6538528676658971,1.1189485315206167,3.5319137878913414,0.12586087985856032,101.02807933921758,38.89204923273153,0.09607995901633926,1.26882473626398,2.3523382513570446,184.34953031258704,168.0832990485991,72.16813440639102,0.001,0.024174618594523876,26.516807950165333,3.4547730135403567,0.6103339052015961,0.23517525092304856,16.144127168028806,0.07535017339430893,0.1635968522002121,0.858808193502221,0.09825311744003194,0.5462912867189074,0.2723013341315556,46.83191982985514,0.8080415619626948,2.9632578008288717,134.44409653272194,20.76719742800428,1,1,0.0,,,
2.8692555565314226,6.688940350449677,2538.761154050188,393.617375016429,1.1673899961281675,0.16324274584362947,0.1038227950304155,0.4836305856867015,32.81584912702184,9.51145076662055,26.028752219669876,13.29534453290002,11.47607951686798,3.1981136835581916,14.232667578060601,0.09110563295301134,1.3970540904264737,2.2635834655067244,17.674904078723785,0.25705722710219014,466.49668306914674,6.461889092073768,0.09455725733774833,6.017603150521529,4.563900792859022,346.048998367471,38.73774797244509,128.2743550992002,0.001,0.11840758815732542,597.9911121426234,12.077452868489974,0.7679200806631958,1.3336158474616886,24.880207959607414,0.4050715835043295,0.041186822751719726,4.782204938834589,0.299556987285274,1.4131210631209277,1.1097506705209796,87.93075742537393,4.028937294939109,9.36965864199071,101.65899394920812,50.73496424310994,1,1,0.0,,,
13.97054266636162,4.487016260203222,8.626630117017804,308.5988612427674,0.8004306792095268,0.13432628461235094,0.4638935163935162,0.06297698629027479,18.12236612649598,3.7732265619223755,25.45741962782063,9.68281213657259,17.68337869323751,2.138143631504927,11.432865149965044,0.05189595234832659,1.3481910123984464,1.841900541325361,10.193472767880174,0.3102480957769364,166.82383478155785,29.83038671662414,0.16198720724173488,2.873947617969806,3.463203932993105,455.22596517567194,7.657429109323381,117.41802521837738,0.001,0.20692362999044128,17.847552984402004,8.952414348137754,0.7082601926291229,0.8368986407482795,45.4196922395781,0.22019918200268673,0.37358624313458116,2.519891345937609,0.2303245238533604,1.0188533422003139,0.8891515247212817,101.30013847118865,2.4117843368786493,8.0261616760873,12.42865506589581,41.606687799980165,1,1,0.0,,,
1.9541476496397276,8.07162247778344,1591.3753835646903,408.6186251755416,1.2290111774869552,0.11622316395040413,0.17281309911510054,0.5088178141003965,42.99701640102532,10.610826505266228,33.20383779415106,17.184784767564736,16.169968713701806,6.0081802126849695,15.583982598061093,0.16999999999999998,2.458035718860988,2.220423861441177,28.986279109606624,0.204549442235902,404.18819109495587,5.842546769698809,0.0584083821799232,6.245366655787163,4.469413152483929,317.2410559271551,32.34041662723737,126.10074646074553,0.001947636357906972,0.037907611896608115,3828.706756936763,11.72145769405609,1.0484599825459395,1.4515433101962008,30.74241757129915,0.3956702163730792,0.025,5.214599528819187,0.45856713819411377,1.7356263995017034,3.0539456829025644,237.74684078653635,3.1631356371722115,13.95550185938715,126.80598685329572,97.28633820664963,1,1,0.0,,,
3.3047563903060393,2.9682517191183884,55.563715669769316,40.882596455251644,0.271727304258218,3.2622503602223563,1.3806275519445,0.05,7.28301967157669,95.44432674587,5.823685149218264,2.1406678123146903,54.652785794943384,25.021930258175708,9.529497178257001,0.23694643994637055,0.7453002388775909,0.4169905659701846,2.9872195375082264,0.41089582056187623,361.0047170965945,4.342324184857239,0.16453353123466985,2.1487581600356385,4.2149716609355865,283.4674831657829,16.83067666978597,30.926107125972056,0.0016214061319061565,3.988181332920218,4.241100408798575,5.478451369132599,3.874344328716003,1.9487620791710205,61.00491379957994,0.16042513336187764,4.527342561454991,1.556000156405996,0.17754466444805092,0.34527138438640825,0.43975980910914897,64.51677951615554,2.177773579056857,5.0330826805948305,15.773332893242651,21.015842727973713,1,1,0.0,,,
